Code	MIN	MAX	ROL	ROQ	
MTMEC0001713	0	0	0	0	0
MTMEC0001714	0	0	0	0	0
MTMEC0001715	0	0	0	0	0
MTMEC0001716	2	4	3	2	1
MTMEC0001717	0	0	0	0	0
MTMEC0001718	4	6	5	4	1
MTMEC0001719	2	6	4	3	1
MTMEC0001720	6	8	7	6	1
MTMEC0001721	0	0	0	0	0
MTMEC0001722	0	0	0	0	0
MTMEC0001723	0	0	0	0	0
MTMEC0001724	0	0	0	0	0
MTMEC0001725	0	0	0	0	0
MTMEC0001726	0	0	0	0	0
MTMEC0001727	0	0	0	0	0
MTMEC0001728	0	0	0	0	0
MTMEC0001729	2	6	4	3	1
MTMEC0001730	4	8	5	6	1
MTMEC0001731	0	0	0	0	0
MTMEC0001732	0	0	0	0	0
MTMEC0001733	2	4	5	0	1
MTMEC0001734	2	4	5	0	1
MTMEC0001735	4	8	5	6	1
MTMEC0001736	0	0	0	0	0
MTMEC0001737	8	12	10	9	1
MTMEC0001738	2	4	3	2	1
MTMEC0001739	0	0	0	0	0
MTMEC0001740	4	8	8	3	1
MTMEC0001741	0	0	0	0	0
MTMEC0001742	0	0	0	0	0
MTMEC0001743	0	0	0	0	0
MTMEC0001744	0	0	0	0	0
MTMEC0001745	0	0	0	0	0
MTMEC0001746	0	0	0	0	0
MTMEC0001747	0	0	0	0	0
MTMEC0001748	0	0	0	0	0
MTMEC0001749	0	0	0	0	0
MTMEC0001750	0	0	0	0	0
MTMEC0001751	0	0	0	0	0
MTMEC0001752	0	0	0	0	0
MTMEC0001753	0	0	0	0	0
MTMEC0001754	0	0	0	0	0
MTMEC0001755	0	0	0	0	0
MTMEC0001756	0	0	0	0	0
MTMEC0001757	0	0	0	0	0
MTMEC0001758	0	0	0	0	0
MTMEC0001759	0	0	0	0	0
MTMEC0001760	0	0	0	0	0
MTMEC0001761	0	0	0	0	0
MTMEC0001762	0	0	0	0	0
MTMEC0001763	0	0	0	0	0
MTMEC0001764	0	0	0	0	0
MTMEC0001765	0	0	0	0	0
MTMEC0001766	0	0	0	0	0
MTMEC0001767	0	0	0	0	0
MTMEC0001768	0	0	0	0	0
MTMEC0001769	0	0	0	0	0
MTMEC0001770	0	0	0	0	0
MTMEC0001771	0	0	0	0	0
MTMEC0001772	0	0	0	0	0
MTMEC0001773	0	0	0	0	0
MTMEC0001774	0	0	0	0	0
MTMEC0001775	0	0	0	0	0
MTMEC0001776	0	0	0	0	0
MTMEC0001777	0	0	0	0	0
MTMEC0001778	0	0	0	0	0
MTMEC0001779	0	0	0	0	0
MTMEC0001780	0	0	0	0	0
MTMEC0001781	0	0	0	0	0
MTMEC0001782	0	0	0	0	0
MTMEC0001783	0	0	0	0	0
MTMEC0001784	0	0	0	0	0
MTMEC0001785	0	0	0	0	0
MTMEC0001786	0	0	0	0	0
MTMEC0001787	0	0	0	0	0
MTMEC0001788	0	0	0	0	0
MTMEC0001789	0	0	0	0	0
MTMEC0001790	0	0	0	0	0
MTMEC0001791	0	0	0	0	0
MTMEC0001792	0	0	0	0	0
MTMEC0001793	0	0	0	0	0
MTMEC0001794	0	0	0	0	0
MTMEC0001795	0	0	0	0	0
MTMEC0001796	0	0	0	0	0
MTMEC0001797	0	0	0	0	0
MTMEC0001798	0	0	0	0	0
MTMEC0001799	0	0	0	0	0
MTMEC0001800	0	0	0	0	0
MTMEC0001801	0	0	0	0	0
MTMEC0001934	0	0	0	0	0
MTMEC0001951	0	0	0	0	0
MTMEC0001976	0	0	0	0	0
MTMEC0001977	0	0	0	0	0
MTMEC0001978	0	0	0	0	0
MTMEC0001979	0	0	0	0	0
MTMEC0001980	0	0	0	0	0
MTMEC0001981	0	0	0	0	0
MTMEC0001982	0	0	0	0	0
MTMEC0001983	0	0	0	0	0
MTMEC0001984	0	0	0	0	0
MTMEC0001985	0	0	0	0	0
MTMEC0001986	0	0	0	0	0
MTMEC0002029	0	0	0	0	0
MTMEC0002044	0	0	0	0	0
MTMEC0002045	0	0	0	0	0
MTMEC0002066	0	0	0	0	0
MTMEC0002067	0	0	0	0	0
MTMEC0002088	0	0	0	0	0
MTMEC0002089	0	0	0	0	0
MTMEC0002099	0	0	0	0	0
MTMEC0002122	0	0	0	0	0
MTMEC0002142	0	0	0	0	0
MTMEC0002143	0	0	0	0	0
MTMEC0002144	0	0	0	0	0
MTMEC0002171	0	0	0	0	0
MTMEC0002172	0	0	0	0	0
MTMEC0002173	0	0	0	0	0
MTMEC0002174	0	0	0	0	0
MTMEC0002175	0	0	0	0	0
MTMEC0002196	0	0	0	0	0
MTMEC0002199	0	0	0	0	0
MTMEC0002203	0	0	0	0	0
MTMEC0002219	0	0	0	0	0
MTMEC0002224	0	0	0	0	0
MTMEC0002232	0	0	0	0	0
MTMEC0002234	0	0	0	0	0
MTMEC0002305	0	0	0	0	0
MTMEC0002306	0	0	0	0	0
MTMEC0002307	0	0	0	0	0
MTMEC0002308	0	0	0	0	0
MTMEC0002309	0	0	0	0	0
MTMEC0002310	0	0	0	0	0
MTMEC0002311	0	0	0	0	0
MTMEC0002350	0	0	0	0	0
MTMEC0002369	0	0	0	0	0
MTMEC0002381	0	0	0	0	0
MTMEC0002383	0	0	0	0	0
MTMEC0002384	0	0	0	0	0
MTMEC0002385	0	0	0	0	0
MTMEC0002386	0	0	0	0	0
MTMEC0002387	0	0	0	0	0
MTMEC0002388	0	0	0	0	0
MTMEC0002389	0	0	0	0	0
MTMEC0002390	0	0	0	0	0
MTMEC0002391	0	0	0	0	0
MTMEC0002392	0	0	0	0	0
MTMEC0002393	0	0	0	0	0
MTMEC0002394	0	0	0	0	0
MTMEC0002395	0	0	0	0	0
MTMEC0002396	0	0	0	0	0
MTMEC0002397	0	0	0	0	0
MTMEC0002398	0	0	0	0	0
MTMEC0002399	0	0	0	0	0
MTMEC0002400	0	0	0	0	0
MTMEC0002401	0	0	0	0	0
MTMEC0002411	0	0	0	0	0
MTMEC0002569	0	0	0	0	0
MTMEC0002570	0	0	0	0	0
MTMEC0002597	0	0	0	0	0
MTMEC0002641	0	0	0	0	0
MTMEC0002666	0	0	0	0	0
MTMEC0002667	0	0	0	0	0
MTMEC0002668	0	0	0	0	0
MTMEC0002691	0	0	0	0	0
MTMEC0002692	0	0	0	0	0
MTMEC0002693	0	0	0	0	0
MTMEC0002694	0	0	0	0	0
MTMEC0002695	0	0	0	0	0
MTMEC0002716	0	0	0	0	0
MTMEC0002717	0	0	0	0	0
MTMEC0002718	0	0	0	0	0
MTMEC0002719	0	0	0	0	0
MTMEC0002720	0	0	0	0	0
MTMEC0002722	0	0	0	0	0
MTMEC0002723	0	0	0	0	0
MTMEC0002724	0	0	0	0	0
MTMEC0002725	0	0	0	0	0
MTMEC0002726	0	0	0	0	0
MTMEC0002727	0	0	0	0	0
MTMEC0002728	0	0	0	0	0
MTMEC0002729	0	0	0	0	0
MTMEC0002730	0	0	0	0	0
MTMEC0002731	0	0	0	0	0
MTMEC0002732	0	0	0	0	0
MTMEC0002733	0	0	0	0	0
MTMEC0002734	0	0	0	0	0
MTMEC0002735	0	0	0	0	0
MTMEC0002736	0	0	0	0	0
MTMEC0002737	0	0	0	0	0
MTMEC0002738	0	0	0	0	0
MTMEC0002739	0	0	0	0	0
MTMEC0002742	0	0	0	0	0
MTMEC0002745	0	0	0	0	0
MTMEC0002753	0	0	0	0	0
MTMEC0002762	0	0	0	0	0
MTPNM0001055	0	0	0	0	0
MTPNM0001056	0	0	0	0	0
MTPNM0001057	0	0	0	0	0
MTPNM0001058	0	0	0	0	0
MTPNM0001059	0	0	0	0	0
MTPNM0001060	0	0	0	0	0
MTPNM0001061	10	20	10	10	1
MTPNM0001062	10	15	10	5	1
MTPNM0001063	6	6	4	2	1
MTPNM0001064	5	10	5	5	1
MTPNM0001065	5	10	5	5	1
MTPNM0001066	0	0	0	0	0
MTPNM0001067	8	15	8	7	1
MTPNM0001068	10	15	10	5	1
MTPNM0001069	10	15	10	5	1
MTPNM0001070	10	20	10	10	1
MTPNM0001071	10	20	10	10	1
MTPNM0001072	0	0	0	0	0
MTPNM0001073	5	20	10	10	1
MTPNM0001074	5	20	10	10	1
MTPNM0001075	0	0	0	0	0
MTPNM0001076	0	0	0	0	0
MTPNM0001077	5	10	5	5	1
MTPNM0001078	50	100	50	50	1
MTPNM0001079	0	0	0	0	0
MTPNM0001080	50	100	50	50	1
MTPNM0001081	50	100	50	50	1
MTPNM0001082	70	25	15	15	1
MTPNM0001083	20	30	20	10	1
MTPNM0001084	0	0	0	0	0
MTPNM0001085	0	0	0	0	0
MTPNM0001086	0	0	0	0	0
MTPNM0001087	0	0	0	0	0
MTPNM0001088	0	0	0	0	0
MTPNM0001089	0	0	0	0	0
MTPNM0001090	0	0	0	0	0
MTPNM0001091	0	0	0	0	0
MTPNM0001092	0	0	0	0	0
MTPNM0001093	0	0	0	0	0
MTPNM0001094	0	0	0	0	0
MTPNM0001095	0	0	0	0	0
MTPNM0001096	0	0	0	0	0
MTPNM0001097	0	0	0	0	0
MTPNM0001098	0	0	0	0	0
MTPNM0001099	0	0	0	0	0
MTPNM0001100	0	0	0	0	0
MTPNM0001101	0	0	0	0	0
MTPNM0001102	0	0	0	0	0
MTPNM0001103	0	0	0	0	0
MTPNM0001104	0	0	0	0	0
MTPNM0001105	0	0	0	0	0
MTPNM0001106	0	0	0	0	0
MTPNM0001107	0	0	0	0	0
MTPNM0001108	0	0	0	0	0
MTPNM0001109	0	0	0	0	0
MTPNM0001110	0	0	0	0	0
MTPNM0001111	0	0	0	0	0
MTPNM0001112	10	20	10	10	1
MTPNM0001113	10	20	10	10	1
MTPNM0001114	5	10	5	5	1
MTPNM0001115	10	20	10	10	1
MTPNM0001116	0	0	0	0	0
MTPNM0001117	0	0	0	0	0
MTPNM0001118	0	0	0	0	0
MTPNM0001119	10	20	10	10	1
MTPNM0001120	10	20	10	10	1
MTPNM0001121	5	10	5	5	1
MTPNM0001122	5	10	5	5	1
MTPNM0001123	10	20	10	10	1
MTPNM0001125	0	0	0	0	0
MTPNM0001126	0	0	0	0	0
MTPNM0001127	0	0	0	0	0
MTPNM0001128	0	0	0	0	0
MTPNM0001129	0	0	0	0	0
MTPNM0001130	0	0	0	0	0
MTPNM0001131	50	100	50	50	1
MTPNM0001132	50	100	50	50	1
MTPNM0001133	0	0	0	0	0
MTPNM0001134	0	0	0	0	0
MTPNM0001135	0	0	0	0	0
MTPNM0001136	0	0	0	0	0
MTPNM0001137	0	0	0	0	0
MTPNM0001138	0	0	0	0	0
MTPNM0001139	0	0	0	0	0
MTPNM0001140	10	20	11	10	1
MTPNM0001141	0	0	0	0	0
MTPNM0001142	0	0	0	0	0
MTPNM0001143	0	0	0	0	0
MTPNM0001144	0	0	0	0	0
MTPNM0001145	0	0	0	0	0
MTPNM0001146	0	0	0	0	0
MTPNM0001147	0	0	0	0	0
MTPNM0001148	0	0	0	0	0
MTPNM0001149	0	0	0	0	0
MTPNM0001150	0	0	0	0	0
MTPNM0001151	0	0	0	0	0
MTPNM0001152	0	0	0	0	0
MTPNM0001153	0	0	0	0	0
MTPNM0001154	0	0	0	0	0
MTPNM0001155	0	0	0	0	0
MTPNM0001156	0	0	0	0	0
MTPNM0001157	0	0	0	0	0
MTPNM0001158	0	0	0	0	0
MTPNM0001159	0	0	0	0	0
MTPNM0001160	0	0	0	0	0
MTPNM0001161	0	0	0	0	0
MTPNM0001162	0	0	0	0	0
MTPNM0001163	0	0	0	0	0
MTPNM0001164	0	0	0	0	0
MTPNM0001165	0	0	0	0	0
MTPNM0001166	0	0	0	0	0
MTPNM0001167	0	0	0	0	0
MTPNM0001168	0	0	0	0	0
MTPNM0001169	0	0	0	0	0
MTPNM0001170	0	0	0	0	0
MTPNM0001171	10	20	10	10	1
MTPNM0001172	5	10	5	5	1
MTPNM0001173	5	10	5	5	1
MTPNM0001174	5	10	5	5	1
MTPNM0001175	0	0	0	0	0
MTPNM0001176	0	0	0	0	0
MTPNM0001177	0	0	0	0	0
MTPNM0001178	0	0	0	0	0
MTPNM0001179	0	0	0	0	0
MTPNM0001180	0	0	0	0	0
MTPNM0001181	0	0	0	0	0
MTPNM0001182	0	0	0	0	0
MTPNM0001183	0	0	0	0	0
MTPNM0001184	0	0	0	0	0
MTPNM0001185	0	0	0	0	0
MTPNM0001186	0	0	0	0	0
MTPNM0001187	0	0	0	0	0
MTPNM0001188	0	0	0	0	0
MTPNM0001189	0	0	0	0	0
MTPNM0001190	0	0	0	0	0
MTPNM0001191	0	0	0	0	0
MTPNM0001192	0	0	0	0	0
MTPNM0001193	0	0	0	0	0
MTPNM0001194	0	0	0	0	0
MTPNM0001195	0	0	0	0	0
MTPNM0001196	0	0	0	0	0
MTPNM0001197	0	0	0	0	0
MTPNM0001198	0	0	0	0	0
MTPNM0001199	10	20	10	10	1
MTPNM0001200	0	0	0	0	0
MTPNM0001201	0	0	0	0	0
MTPNM0001202	0	0	0	0	0
MTPNM0001203	3	5	2	3	1
MTPNM0001204	0	0	0	0	0
MTPNM0001296	5	10	5	5	1
MTPNM0001297	0	0	0	0	0
MTPNM0001298	0	0	0	0	0
MTPNM0001299	0	0	0	0	0
MTPNM0001300	0	0	0	0	0
MTPNM0001301	0	0	0	0	0
MTPNM0001302	0	0	0	0	0
MTPNM0001303	0	0	0	0	0
MTPNM0001304	0	0	0	0	0
MTPNM0001305	0	0	0	0	0
MTPNM0001306	0	0	0	0	0
MTPNM0001307	0	0	0	0	0
MTPNM0001308	0	0	0	0	0
MTPNM0001309	5	10	5	5	1
MTPNM0001310	5	10	5	5	1
MTPNM0001311	10	20	10	10	1
MTPNM0001312	10	20	10	10	1
MTPNM0001313	10	20	10	10	1
MTPNM0001314	0	0	0	0	0
MTPNM0001315	10	20	10	10	1
MTPNM0001316	10	20	10	10	1
MTPNM0001317	10	20	10	10	1
MTPNM0001318	5	10	5	5	1
MTPNM0001319	0	0	0	0	0
MTPNM0001320	0	0	0	0	0
MTPNM0001321	0	0	0	0	0
MTPNM0001322	10	20	10	10	1
MTPNM0001324	10	20	8	12	1
MTPNM0001325	5	10	5	5	1
MTPNM0001326	10	20	10	10	1
MTPNM0001327	5	10	5	5	1
MTPNM0001328	0	0	0	0	0
MTPNM0001329	0	0	0	0	0
MTPNM0001330	0	0	0	0	0
MTPNM0001331	0	0	0	0	0
MTPNM0001332	0	0	0	0	0
MTPNM0001333	0	0	0	0	0
MTPNM0001334	0	0	0	0	0
MTPNM0001335	0	0	0	0	0
MTPNM0001336	5	10	5	5	1
MTPNM0001338	5	10	5	5	1
MTPNM0001339	5	10	5	5	1
MTPNM0001340	0	0	0	0	0
MTPNM0001341	5	10	5	5	1
MTPNM0001342	5	10	5	5	1
MTPNM0001343	5	10	5	5	1
MTPNM0001344	5	10	5	5	1
MTPNM0001345	10	20	10	10	1
MTPNM0001346	5	15	5	10	1
MTPNM0001347	5	15	5	10	1
MTPNM0001348	0	0	0	0	0
MTPNM0001350	5	15	5	10	1
MTPNM0001351	4	10	4	6	1
MTPNM0001582	5	10	5	5	1
MTPNM0001645	10	20	10	10	1
MTPNM0001660	0	0	0	0	0
MTPNM0001808	0	0	0	0	0
MTPNM0001809	10	20	10	10	1
MTPNM0001811	10	20	10	10	1
MTPNM0001812	10	20	5	15	1
MTPNM0001813	10	20	10	10	1
MTPNM0001814	0	0	0	0	0
MTPNM0001815	5	10	5	5	1
MTPNM0001816	0	0	0	0	0
MTPNM0001817	0	0	0	0	0
MTPNM0001818	0	0	0	0	0
MTPNM0001819	10	20	8	12	1
MTPNM0001820	5	15	5	10	1
MTPNM0001821	0	0	0	0	0
MTPNM0001822	0	0	0	0	0
MTPNM0001823	0	0	0	0	0
MTPNM0001824	1	2	2	1	1
MTPNM0001825	1	4	2	2	1
MTPNM0001826	3	8	4	6	1
MTPNM0001827	2	6	3	4	1
MTPNM0001828	2	6	3	4	1
MTPNM0001829	1	4	2	2	1
MTPNM0001830	1	4	2	2	1
MTPNM0001831	1	2	2	1	1
MTPNM0001832	1	2	2	1	1
MTPNM0001833	1	2	2	1	1
MTPNM0001834	1	2	2	1	1
MTPNM0001835	1	4	2	2	1
MTPNM0001836	1	2	2	1	1
MTPNM0001837	1	4	2	2	1
MTPNM0001838	1	4	2	2	1
MTPNM0001839	1	2	2	1	1
MTPNM0001840	1	2	2	1	1
MTPNM0001841	1	2	2	1	1
MTPNM0001842	1	2	2	1	1
MTPNM0001843	5	20	10	15	1
MTPNM0001916	0	0	0	0	0
MTPNM0001919	0	0	0	0	0
MTPNM0002131	0	0	0	0	0
MTPNM0002227	0	0	0	0	0
MTPNM0002556	0	0	0	0	0
MTPNM0002706	0	0	0	0	0
MTPNM0002744	0	0	0	0	0
	1	3	2	1	Discovery 125M
	1	3	2	1	Discovery 125M
	1	3	1	2	Discovery 125M
	1	3	2	1	Discovery 125M
	1	3	2	1	Discovery 125M
	1	2	2	1	Discovery 125M
	1	2	2	1	Discovery 125M
	1	2	1	1	Discovery 125M
	1	3	2	1	Discovery 125M
	1	2	1	1	Discovery 125M
	1	2	1	1	Discovery 125M
	1	3	2	1	Discovery 125M
	1	3	2	1	Discovery 125M
	1	3	2	1	Discovery 125M
	1	3	2	1	Discovery 125M
	2	5	3	2	Discovery 125M
	1	3	2	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	3	1	2	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	2	2	1	Passion Hero Honda
	1	2	2	1	Passion Hero Honda
	1	2	1	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	2	1	1	Passion Hero Honda
	1	2	1	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	1	3	2	1	Passion Hero Honda
	2	5	3	2	Passion Hero Honda
	2	5	2	3	COMMON 
	4	16	4	4	COMMON 
	1	6	2	1	COMMON 
	1	6	2	1	COMMON 
